Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
34,"H Zhang, X Wang, C Liu, Y Liu, P Li…","Detection of coronary artery disease using multi-modal feature fusion and hybrid feature selection",2020,"Physiological …","iopscience.iop.org","https://iopscience.iop.org/article/10.1088/1361-6579/abc323/meta","https://scholar.google.com/scholar?cites=5368676860009369766&as_sdt=80005&sciodt=0,11&hl=en",31,"2026-08-23 16:38:16","","10.1088/1361-6579/abc323","",,,,,,34,5.67,6,6,6,"Objective: Coronary artery disease (CAD) is a common fatal disease. At present, an accurate method to screen CAD is urgently needed. This study aims to provide optimal detection …","","https://scholar.google.com/scholar?q=related:ptC34ihfgUoJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
19,"W Yang, J Xu, J Xiang, Z Yan, H Zhou, B Wen…","Diagnosis of cardiac abnormalities based on phonocardiogram using a novel fuzzy matching feature extraction method",2022,"BMC medical informatics …","Springer","https://link.springer.com/article/10.1186/s12911-022-01976-6","https://scholar.google.com/scholar?cites=5424123974920557117&as_sdt=80005&sciodt=0,11&hl=en",32,"2026-08-23 16:38:16","HTML","10.1186/s12911-022-01976-6","",,,,,,19,4.75,3,7,4,"Background The diagnosis of cardiac abnormalities based on heart sound signal is a research hotspot in recent years. The early diagnosis of cardiac abnormalities has a crucial …","https://link.springer.com/article/10.1186/s12911-022-01976-6","https://scholar.google.com/scholar?q=related:PdLRVgRcRksJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
1,"YF Dai, PF Liu, WQ Hou, H Maimaiti, K Kadier…","Integrating multi-modal deep features of electrocardiogram, heart sound signals and baseline data for coronary artery disease detection using transfer learning",2026,"… Signal Processing and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1746809426007020","https://scholar.google.com/scholar?cites=12993618294426163754&as_sdt=80005&sciodt=0,11&hl=en",33,"2026-08-23 16:38:16","","","",,,,,,1,1.00,0,6,1,"Coronary artery disease (CAD) remains one of the leading causes of death worldwide. Its pathogenesis involves plaque buildup within the arterial walls, leading to myocardial …","","https://scholar.google.com/scholar?q=related:KtpJ4v6aUrQJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
14,"J Wang, J Zang, Q An, H Wang…","A pooling convolution model for multi-classification of ECG and PCG signals",2025,"Computer Methods in …","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/10255842.2023.2299697","https://scholar.google.com/scholar?cites=8105628889073612473&as_sdt=80005&sciodt=0,11&hl=en",34,"2026-08-23 16:38:16","","10.1080/10255842.2023.2299697","",,,,,,14,14.00,3,5,1,"Electrocardiogram (ECG) and phonocardiogram (PCG) signals are physiological signals generated throughout the cardiac cycle. The application of deep learning techniques to …","https://www.researchsquare.com/article/rs-3107018/latest.pdf","https://scholar.google.com/scholar?q=related:uXZgdof6fHAJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
8,"I Puspasari, N Ahmadi, M Pramudyo…","Automated acute myocardial infarction detection using machine learning from phonocardiogram",2024,"IEEE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10741566/","https://scholar.google.com/scholar?cites=504504464191025980&as_sdt=80005&sciodt=0,11&hl=en",35,"2026-08-23 16:38:16","","","",,,,,,8,4.00,2,4,2,"Early detection of myocardial infarction (MI) is critical due to rapid heart muscle deterioration. Current diagnosis relies on electrocardiogram (ECG) and troponin tests, but troponin tests …","https://ieeexplore.ieee.org/iel8/6287639/6514899/10741566.pdf","https://scholar.google.com/scholar?q=related:PHO0HyNcAAcJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
4,"C Yin, J Qin, Y Shi, Y Zheng, X Guo","Detection of severe coronary artery disease based on clinical phonocardiogram and large kernel convolution interaction network",2025,"Biomedical Signal Processing and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1746809424012448","https://scholar.google.com/scholar?cites=7494074689009590753&as_sdt=80005&sciodt=0,11&hl=en",36,"2026-08-23 16:38:16","","","",,,,,,4,4.00,1,5,1,"Heart sound auscultation coupled with machine learning algorithms is a risk-free and low-cost method for coronary artery disease detection (CAD). However, current studies mainly …","","https://scholar.google.com/scholar?q=related:4aGpbjlNAGgJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
26,"KA Babu, B Ramkumar","Automatic recognition of fundamental heart sound segments from PCG corrupted with lung sounds and speech",2020,"Ieee Access","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9189879/","https://scholar.google.com/scholar?cites=4829939039785013963&as_sdt=80005&sciodt=0,11&hl=en",37,"2026-08-23 16:38:16","","","",,,,,,26,4.33,13,2,6,"Automated recognition of fundamental heart sound segments (FHSS) from Phonocardiogram (PCG) is the preliminary step before clinical parameters extraction to …","https://ieeexplore.ieee.org/iel7/6287639/8948470/09189879.pdf","https://scholar.google.com/scholar?q=related:y1ItcfdjB0MJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
18,"Y Huang, H Li, R Tao, W Han, P Zhang, X Yu…","A customized framework for coronary artery disease detection using phonocardiogram signals",2022,"… Signal Processing and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1746809422004815","https://scholar.google.com/scholar?cites=13939186648084074634&as_sdt=80005&sciodt=0,11&hl=en",38,"2026-08-23 16:38:16","","","",,,,,,18,4.50,3,7,4,"Phonocardiogram (PCG) auscultation is one of the most commonly used methods for coronary artery disease (CAD) detection. However, its detection accuracy is influenced by …","https://drive.google.com/file/d/1C8aeQy_Bj9HTZJo0_sxmua48e5n4fpsZ/view","https://scholar.google.com/scholar?q=related:ilDrSGfwccEJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
15,"Y Rong, M Fynn, S Nordholm, S Siaw…","Wearable electro-phonocardiography device for cardiovascular disease monitoring",2023,"2023 IEEE Statistical …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10208027/","https://scholar.google.com/scholar?cites=5938219865489458631&as_sdt=80005&sciodt=0,11&hl=en",39,"2026-08-23 16:38:16","","","",,,,,,15,5.00,3,5,3,"In this paper, we present a new wearable multichannel phonocardiography (PCG) and electrocardiography (ECG) device for cardiovascular disease (CVD) pre-screening and …","https://ddfe.curtin.edu.au/yurong/SSP23.pdf","https://scholar.google.com/scholar?q=related:x8WqcIHLaFIJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
3,"VM Shervegar","Heart sound classification technique for early CVD detection using improved wavelet time scattering and discriminant analysis classifiers",2025,"Informatics and Health","Elsevier","https://www.sciencedirect.com/science/article/pii/S2949953425000037","https://scholar.google.com/scholar?cites=18424169949184176906&as_sdt=80005&sciodt=0,11&hl=en",40,"2026-08-23 16:38:16","HTML","","",,,,,,3,3.00,3,1,1,"Objective PCG represents the acoustic replay of heart sounds from the cardiac structure. To detect and analyse the different conditions of the heart, heart sound signals are essential …","https://www.sciencedirect.com/science/article/pii/S2949953425000037","https://scholar.google.com/scholar?q=related:CrOMDvTMr_8J:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
13,"M Fynn, S Nordholm, Y Rong","Coherence function and adaptive noise cancellation performance of an acoustic sensor system for use in detecting coronary artery disease",2022,"Sensors","mdpi.com","https://www.mdpi.com/1424-8220/22/17/6591","https://scholar.google.com/scholar?cites=10463380878119767601&as_sdt=80005&sciodt=0,11&hl=en",41,"2026-08-23 16:38:16","HTML","","",,,,,,13,3.25,4,3,4,"Adaptive noise cancellation is a useful linear technique to attenuate unwanted background noise that cannot be removed using traditional frequency-selective filters. Usually, this is due …","https://www.mdpi.com/1424-8220/22/17/6591","https://scholar.google.com/scholar?q=related:MY7xpXhlNZEJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
6,"S Donkada, S Pouriyeh, RM Parizi, M Han…","Uncovering promises and challenges of federated learning to detect cardiovascular diseases: A scoping literature review",2023,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2308.13714","https://scholar.google.com/scholar?cites=2819768367279340550&as_sdt=80005&sciodt=0,11&hl=en",42,"2026-08-23 16:38:16","","","",,,,,,6,2.00,1,5,3,"Cardiovascular diseases (CVD) are the leading cause of death globally, and early detection can significantly improve outcomes for patients. Machine learning (ML) models can help …","https://arxiv.org/pdf/2308.13714","https://scholar.google.com/scholar?q=related:BnyR6GPUIScJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
6,"I Puspasari, TLR Mengko, AW Setiawan…","Automated classification of myocardial infarction based on auscultation position using random forest",2024,"… in Information and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10463493/","https://scholar.google.com/scholar?cites=16263018057049246311&as_sdt=80005&sciodt=0,11&hl=en",43,"2026-08-23 16:38:16","","","",,,,,,6,3.00,2,4,2,"Myocardial Infarction is a disease requiring immediate treatment. ECG examination has the disadvantage of diagnosing MI signals. This research used phonocardiogram signals to …","","https://scholar.google.com/scholar?q=related:Zwov-sHYseEJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
4,"G Poornima, R Pallavi","Cybersecurity for space systems",2024,"Cyber Space and Outer Space Security …","books.google.com","https://books.google.com/books?hl=en&lr=&id=Q28cEQAAQBAJ&oi=fnd&pg=PA17&ots=z-RytB3PpQ&sig=sQdpXdbmcK34JbaYRjj0gGbsDIM","https://scholar.google.com/scholar?cites=18211029168966507988&as_sdt=80005&sciodt=0,11&hl=en",44,"2026-08-23 16:38:16","","","",,,,,,4,2.00,2,2,2,"Abstract Space security has become increasingly important over the past 10 years as space has become more integrated into our daily lives. However, there is no agreed-upon …","","https://scholar.google.com/scholar?q=related:1J2GAouSuvwJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
3,"C Yin, Y Shi, Y Zheng, X Guo","Fast Convolution Compression Network for Coronary Artery Disease Detection Using Auscultation Signal",2025,"IEEE Sensors Journal","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10937299/","https://scholar.google.com/scholar?cites=11121180268730888647&as_sdt=80005&sciodt=0,11&hl=en",45,"2026-08-23 16:38:16","","","",,,,,,3,3.00,1,4,1,"Heart sound auscultation combined with deep learning is a common method for coronary artery disease (CAD) detection. However, current studies predominantly focus on improving …","","https://scholar.google.com/scholar?q=related:x7HJKIheVpoJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
9,"S Deepika, N Jaisankar","Review on machine learning and deep learning-based heart disease classification and prediction",2023,"The Open …","openbiomedicalengineeringjournal …","https://openbiomedicalengineeringjournal.com/VOLUME/17/ELOCATOR/e187412072301060/FULLTEXT/","https://scholar.google.com/scholar?cites=3438932758596896425&as_sdt=80005&sciodt=0,11&hl=en",46,"2026-08-23 16:38:16","HTML","","",,,,,,9,3.00,5,2,3,"Coronary Heart disease is the major factor for people's deaths throughout the world, and it is necessary to detect and predict the disease in the earlier stages because time plays a vital …","https://openbiomedicalengineeringjournal.com/VOLUME/17/ELOCATOR/e187412072301060/FULLTEXT/","https://scholar.google.com/scholar?q=related:qUafqh-LuS8J:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
5,"P Careena, MMSJ Preetha, P Arun","Statistically significant feature-based heart murmur detection and classification using spectrogram image comparison of phonocardiogram records with machine …",2024,"Australian Journal of Electrical …","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/1448837X.2024.2312491","https://scholar.google.com/scholar?cites=902019420666119556&as_sdt=80005&sciodt=0,11&hl=en",47,"2026-08-23 16:38:16","","10.1080/1448837X.2024.2312491","",,,,,,5,2.50,2,3,2,"Computerized evaluation of valve anomalies from cardiac sound is a well-tried endeavor in cardiology. Conversely, automated methods for the diagnosis of cardiovascular diseases …","","https://scholar.google.com/scholar?q=related:hMVOTeKdhAwJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
17,"Y Li, X Wang, C Liu, L Li, C Yan, L Yao, P Li","Variability of cardiac electromechanical delay with application to the noninvasive detection of coronary artery disease",2019,"IEEE Access","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8692727/","https://scholar.google.com/scholar?cites=15135623895727300028&as_sdt=80005&sciodt=0,11&hl=en",48,"2026-08-23 16:38:16","","","",,,,,,17,2.43,2,7,7,"Heart rate variability (HRV), systolic period variability (SPV), and diastolic period variability (DPV) have shown potential for assessing cardiac function. It is unknown whether the time …","https://ieeexplore.ieee.org/iel7/6287639/8600701/08692727.pdf","https://scholar.google.com/scholar?q=related:vF29vr2JDNIJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
6,"SS Amini, S Mandala…","Myocardial infarction prediction using rnn deep learning algorithm on phonocardiogram signals",2023,"2023 11th International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10262524/","https://scholar.google.com/scholar?cites=8408157944847787155&as_sdt=80005&sciodt=0,11&hl=en",49,"2026-08-23 16:38:16","","","",,,,,,6,2.00,2,3,3,"Myocardial Infarction (MI) is a cardiovascular disease characterized by the death of the heart muscle. Blockage of blood vessels is one of the causes of myocardial infarction. MI causes …","","https://scholar.google.com/scholar?q=related:k-QHPhrHr3QJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
5,"VM Shervegar","Heart sound classification using wavelet scattering transform and support vector machine",2023,"Intelligent Data Analysis","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.3233/IDA-237432","https://scholar.google.com/scholar?cites=8112202830323997062&as_sdt=80005&sciodt=0,11&hl=en",50,"2026-08-23 16:38:16","","10.3233/IDA-237432","",,,,,,5,1.67,5,1,3,"OBJECTIVE: A representation of the sound recordings that are associated with the movement of the entire cardiac structure is termed the Phonocardiogram (PCG) signal. In …","","https://scholar.google.com/scholar?q=related:hllhb35VlHAJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
7,"SS Kumar, K Vijayalakshmi","Coronary artery disease detection from pcg signals using time domain based automutual information and spectral features",2020,"2020 international conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9231107/","https://scholar.google.com/scholar?cites=1139588719657376106&as_sdt=80005&sciodt=0,11&hl=en",51,"2026-08-23 16:38:16","","","",,,,,,7,1.17,4,2,6,"This paper proposes a quick, compact and cost-effective point-of-care stethoscope-based device that detects Coronary Artery Disease (CAD) from phonocardiogram (PCG) signals, ie …","","https://scholar.google.com/scholar?q=related:alk4Geeh0A8J:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
6,"R Jothiramalingam, J Anitha, DJ Hemanth","Diagnosis of coronary artery occlusion by fitting polynomial curve with the ECG signal based on optimization techniques",2022,"Network Modeling Analysis in …","Springer","https://link.springer.com/article/10.1007/s13721-022-00354-6","https://scholar.google.com/scholar?cites=8315277868619303018&as_sdt=80005&sciodt=0,11&hl=en",52,"2026-08-23 16:38:16","","10.1007/s13721-022-00354-6","",,,,,,6,1.50,2,3,4,"The diagnosis of disease with patients having chest pain is a challenging issue for the general practitioners for further treatment without delay. When blood flow in a coronary …","","https://scholar.google.com/scholar?q=related:aoi4TyrNZXMJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
2,"J Li, W Zhang","Heart Sound Classification based on Discriminative Dictionary Learning and Support Vector Machine with Multiple Kernel Learning",2024,"Proceedings of the 2024 4th International Conference …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3690407.3690477","https://scholar.google.com/scholar?cites=15483399556669204916&as_sdt=80005&sciodt=0,11&hl=en",53,"2026-08-23 16:38:16","","10.1145/3690407.3690477","",,,,,,2,1.00,1,2,2,"Heart sound classification is critical for the early detection of cardiac diseases, enabling timely medical interventions. This study introduces a novel approach that combines …","https://dl.acm.org/doi/full/10.1145/3690407.3690477","https://scholar.google.com/scholar?q=related:tGm1utwV4NYJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
4,"Y Rong, M Fynn, S Nordholm","9 A Pre-Screening",2024,"Non-invasive health systems …","books.google.com","https://books.google.com/books?hl=en&lr=&id=oubvEAAAQBAJ&oi=fnd&pg=PA172&ots=zofu-YF9RU&sig=O6Dq8DM4BBq1_Zlxtt_1ETkWxrI","https://scholar.google.com/scholar?cites=6131195564503021974&as_sdt=80005&sciodt=0,11&hl=en",54,"2026-08-23 16:38:16","","","",,,,,,4,2.00,1,3,2,"Cardiovascular disease (CVD) including coronary artery disease (CAD) is the leading cause of mortality and morbidity in the world [1], contributing 31% towards all global deaths. Early …","https://ddfe.curtin.edu.au/yurong/CRC_Book_Chapter.pdf","https://scholar.google.com/scholar?q=related:ljmnpuFhFlUJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
1,"Y Fang, D Liu, Z Guo, H Leng, X Liu, X Wu","Advanced heart disease classification based on multi-channel heart sound coupling features",2025,"Plos one","journals.plos.org","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0321209","https://scholar.google.com/scholar?cites=12029315094371942161&as_sdt=80005&sciodt=0,11&hl=en",55,"2026-08-23 16:38:16","HTML","","",,,,,,1,1.00,0,6,1,"Conventional heart sound classification methods often rely on single-channel, one-dimensional feature extraction, which inadequately captures pathological relationships …","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0321209","https://scholar.google.com/scholar?q=related:Eb9II1i28KYJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
8,"B Narasimhan, A Malathi","Altered particle swarm optimization based attribute selection strategy with improved fuzzy Artificial Neural Network classifier for coronary artery heart disease …",2019,"Int. J. Adv. Res. Ideas Innov. Technol","academia.edu","https://www.academia.edu/download/59155235/V5I2-178320190507-124671-1cepsmy.pdf","https://scholar.google.com/scholar?cites=13015610953662494080&as_sdt=80005&sciodt=0,11&hl=en",56,"2026-08-23 16:38:16","PDF","","",,,,,,8,1.14,4,2,7,"The application of soft computing in decision support system in disease prediction is one of the emerging interdisciplinary research areas in the field of computer science. Machine …","https://www.academia.edu/download/59155235/V5I2-178320190507-124671-1cepsmy.pdf","https://scholar.google.com/scholar?q=related:gHW84zO9oLQJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
6,"D Angelin, E Daniel, GJL Paulraj…","A Cost Effective Framework for Heart Signal Monitoring System",2020,"2020 6th International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9074230/","https://scholar.google.com/scholar?cites=2595127102542649465&as_sdt=80005&sciodt=0,11&hl=en",57,"2026-08-23 16:38:16","","","",,,,,,6,1.00,2,4,6,"In recent years, Smart health monitoring devices has revolutionized the medical field by bringing in an opportunity for an individual to take care of his own health. Medical support …","","https://scholar.google.com/scholar?q=related:eRgLplm-AyQJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
3,"ZA Abdullah, NY Mohammed…","Diabetes mellitus effect on patients with myocardial infarction through some biochemical markers with magnesium and vitamin D in Basrah",2022,"… and Cellular Archives","researchgate.net","https://www.researchgate.net/profile/Nidhal-Mohammed-3/publication/365263595_Diabetes_mellitus_effect_on_patients_with_myocardial_infarction_through_some_biochemical_markers_with_magnesium_and_vitamin_D_in_Basrah/links/637fd8de554def6193694894/Diabetes-mellitus-effect-on-patients-with-myocardial-infarction-through-some-biochemical-markers-with-magnesium-and-vitamin-D-in-Basrah.pdf","https://scholar.google.com/scholar?cites=12502556069707216978&as_sdt=80005&sciodt=0,11&hl=en",58,"2026-08-23 16:38:16","PDF","","",,,,,,3,0.75,1,3,4,"Cardiovascular diseases, including coronary artery disease (CAD) are a serious health threat (Curtis et al, 2018). And are currently responsible for 30% of all deaths worldwide with …","https://www.researchgate.net/profile/Nidhal-Mohammed-3/publication/365263595_Diabetes_mellitus_effect_on_patients_with_myocardial_infarction_through_some_biochemical_markers_with_magnesium_and_vitamin_D_in_Basrah/links/637fd8de554def6193694894/Diabetes-mellitus-effect-on-patients-with-myocardial-infarction-through-some-biochemical-markers-with-magnesium-and-vitamin-D-in-Basrah.pdf","https://scholar.google.com/scholar?q=related:UnhNB4EAgq0J:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
0,"F Chen, J Cui, R Wang, P Shi, G Wang…","MCAF-Net: A non-invasive early screening method for coronary artery disease based on a multi-scale cross-modal model",2025,"MATEC Web of …","matec-conferences.org","https://www.matec-conferences.org/articles/matecconf/abs/2025/07/matecconf_maiqs2025_01007/matecconf_maiqs2025_01007.html","",59,"2026-08-23 16:38:16","","","",,,,,,0,0.00,0,6,1,"Coronary artery disease (CAD) is one of the leading causes of death worldwide. Achieving early, non-invasive, and highly accurate detection of CAD is crucial for reducing its mortality …","https://www.matec-conferences.org/articles/matecconf/pdf/2025/07/matecconf_maiqs2025_01007.pdf","https://scholar.google.com/scholar?q=related:WDmyaHEj-YQJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
6,"B Narasimhan, A Malathi","Artificial lampyridae classifier (ALC) for coronary artery heart disease prediction in diabetes patients",2019,"… Journal of Advance Research, Ideas and …","academia.edu","https://www.academia.edu/download/59152274/V5I2-154320190506-91780-1lp2ml1.pdf","https://scholar.google.com/scholar?cites=3484954662596693837&as_sdt=80005&sciodt=0,11&hl=en",60,"2026-08-23 16:38:16","PDF","","",,,,,,6,0.86,3,2,7,"Soft computing techniques and its applications extend its wings in almost all areas which include data mining, pattern discovery, industrial applications, robotics, automation and …","https://www.academia.edu/download/59152274/V5I2-154320190506-91780-1lp2ml1.pdf","https://scholar.google.com/scholar?q=related:Tc9qMs0LXTAJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
4,"P Careena, MMSJ Preetha, P Arun","Significance of frequency domain features of pcg records for murmur detection-An investigation",2020,"… and Pharmacology Journal","researchgate.net","https://www.researchgate.net/profile/Mmary-Preetha/publication/342676090_Significance_of_Frequency_Domain_Features_of_PCG_Records_for_Murmur_Detection_-_An_Investigation/links/641f4e14315dfb4cceab0b55/Significance-of-Frequency-Domain-Features-of-PCG-Records-for-Murmur-Detection-An-Investigation.pdf","https://scholar.google.com/scholar?cites=4090011701925818119&as_sdt=80005&sciodt=0,11&hl=en",61,"2026-08-23 16:38:16","PDF","","",,,,,,4,0.67,1,3,6,"Automated identification of valve ailments from heart sound is a popular method an is a skilled task in cardiology. However, the automated methods, mainly depend upon the …","https://www.researchgate.net/profile/Mmary-Preetha/publication/342676090_Significance_of_Frequency_Domain_Features_of_PCG_Records_for_Murmur_Detection_-_An_Investigation/links/641f4e14315dfb4cceab0b55/Significance-of-Frequency-Domain-Features-of-PCG-Records-for-Murmur-Detection-An-Investigation.pdf","https://scholar.google.com/scholar?q=related:B696HPmjwjgJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
0,"N Giordano, S Cannone, M Knaflitz…","Impact of the auscultation area on heart sound waveforms for the estimation of Cardiac Time Intervals",2025,"2025 47th Annual …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/11254057/","",62,"2026-08-23 16:38:16","","","",,,,,,0,0.00,0,4,1,"Although clinicians still regard traditional auscultation as a key bedside assessment tool, interest in its digital counterpart has recently grown. Digitalizing heart sounds enables the …","","https://scholar.google.com/scholar?q=related:BBWs9iLIOd0J:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
3,"PC Thomas, VJ Mathai, G Titus","Emerging Technologies for Sustainability: Proceedings of the Annual International Conference on Emerging Research Areas (AICERA 2019), July 18-20, 2019 …",2020,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=vifwDwAAQBAJ&oi=fnd&pg=PP1&ots=Cm9ELzB2K9&sig=7cRsIzO_9OH0lcrvwatLGaP9jGQ","https://scholar.google.com/scholar?cites=14466175709314023212&as_sdt=80005&sciodt=0,11&hl=en",63,"2026-08-23 16:38:16","","","",,,,,,3,0.50,1,3,6,"The theme of conference is Emerging Technologies for Sustainability. Sustainability tends to be problem driven and oriented towards guiding decision making. The goal is to raise the …","https://www.researchgate.net/profile/Thomas-P-C/publication/375161456_Emerging_Technologies_for_Sustainability/links/654262dcff8d8f507ce1ef60/Emerging-Technologies-for-Sustainability.pdf","https://scholar.google.com/scholar?q=related:LP8LnCkuwsgJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
0,"MNR AbuMoammar","Machine Learning Approaches for Identifying Pathological Conditions in Phonocardiographic Data",2025,"","assets-eu.researchsquare.com","https://assets-eu.researchsquare.com/files/rs-8174759/v1_covered_72d8fdd9-dd92-4d4a-9f74-52a9e8339de2.pdf","",64,"2026-08-23 16:38:16","PDF","","",,,,,,0,0.00,0,1,1,"A single PCG signal is subjected to 39 filters as part of the approach, producing 39 processed signals. Six signals are obtained from each of the first 39 signals using …","https://assets-eu.researchsquare.com/files/rs-8174759/v1_covered_72d8fdd9-dd92-4d4a-9f74-52a9e8339de2.pdf","https://scholar.google.com/scholar?q=related:iirgC5ie5uwJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
1,"R Hasnat, A Al Mamun, A Musha…","A Review on Heart Diseases Prediction Using Artificial Intelligence",2022,"… Conference on Machine …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-34622-4_4","https://scholar.google.com/scholar?cites=13397447971320363339&as_sdt=80005&sciodt=0,11&hl=en",65,"2026-08-23 16:38:16","","10.1007/978-3-031-34622-4_4","",,,,,,1,0.25,0,4,4,"Heart disease is one of the major concerns of this modern world. The insufficiency of the experts has made this issue a bigger concern. Diagnosing heart diseases at an early stage …","","https://scholar.google.com/scholar?q=related:S_lTe_JL7bkJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
2,"N Giordano, S Rosati, M Knaflitz…","Comparison of hierarchical and partitional clustering in multi-source phonocardiography",2022,"2022 IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9856547/","https://scholar.google.com/scholar?cites=10260153027740340590&as_sdt=80005&sciodt=0,11&hl=en",66,"2026-08-23 16:38:16","","","",,,,,,2,0.50,1,4,4,"Phonocardiography (PCG) has proved a valuable tool over the years to monitor the status of at-risk patients for some cardiovascular diseases. Its multi-source version, consisting of the …","","https://scholar.google.com/scholar?q=related:bpGcb9FiY44J:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
2,"P Careena, M Mary Synthuja Jain Preetha…","Effectiveness of Wilson Amplitude for the Detection of Murmur from the PCG Records",2020,"… Systems and Networks …","Springer","https://link.springer.com/chapter/10.1007/978-981-15-3992-3_15","https://scholar.google.com/scholar?cites=4674746288159319017&as_sdt=80005&sciodt=0,11&hl=en",67,"2026-08-23 16:38:16","","10.1007/978-981-15-3992-3_15","",,,,,,2,0.33,1,3,6,"Methods employed for the automatic detection of valve ailments from the heart records is a skilled task in cardiology. However, automated approaches, proposed for envisaging the …","","https://scholar.google.com/scholar?q=related:6ePPMPsI4EAJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
