Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
13,"X Liu, C Lv, L Cao, X Guo","Detection of coronary artery disease using a triplet network and hybrid loss function on heart sound signal",2025,"Biomedical Signal Processing and Control","Elsevier","https://www.sciencedirect.com/science/article/pii/S1746809425001120","https://scholar.google.com/scholar?cites=6603573822009975374&as_sdt=80005&sciodt=0,11&hl=en",11,"2026-08-23 16:44:03","","","",,,,,,13,13.00,3,4,1,"Coronary artery disease (CAD) is currently one of the most common cardiovascular diseases. Its high incidence and mortality pose a serious threat to human health and cause …","","https://scholar.google.com/scholar?q=related:TiL5ZGebpFsJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
21,"C Yin, Y Zheng, X Ding, Y Shi, J Qin…","Detection of coronary artery disease based on clinical phonocardiogram and multiscale attention convolutional compression network",2024,"IEEE Journal of …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10400808/","https://scholar.google.com/scholar?cites=13231130960341926336&as_sdt=80005&sciodt=0,11&hl=en",12,"2026-08-23 16:44:03","","","",,,,,,21,10.50,4,6,2,"Heart sound is an important physiological signal that contains rich pathological information related with coronary stenosis. Thus, some machine learning methods are developed to …","","https://scholar.google.com/scholar?q=related:wIHaw4FrnrcJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
13,"YF Dai, PF Liu, WQ Hou, K Kadier, ZY Mu, Z Lu…","Deep learning fusion framework for automated coronary artery disease detection using raw heart sound signals",2024,"Heliyon","cell.com","https://www.cell.com/heliyon/fulltext/S2405-8440(24)11662-3","https://scholar.google.com/scholar?cites=13406328920877946932&as_sdt=80005&sciodt=0,11&hl=en",13,"2026-08-23 16:44:03","HTML","","",,,,,,13,6.50,2,7,2,"One of the most common cardiovascular diseases is coronary artery disease (CAD). Thus, it is crucial for early CAD diagnosis to control disease progression. Computer-aided CAD …","https://www.cell.com/heliyon/fulltext/S2405-8440(24)11662-3","https://scholar.google.com/scholar?q=related:NNj5rh_ZDLoJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
43,"T Liu, P Li, Y Liu, H Zhang, Y Li, Y Jiao, C Liu…","Detection of coronary artery disease using multi-domain feature fusion of multi-channel heart sound signals",2021,"Entropy","mdpi.com","https://www.mdpi.com/1099-4300/23/6/642","https://scholar.google.com/scholar?cites=13682244368645121305&as_sdt=80005&sciodt=0,11&hl=en",14,"2026-08-23 16:44:03","HTML","","",,,,,,43,8.60,5,8,5,"Heart sound signals reflect valuable information about heart condition. Previous studies have suggested that the information contained in single-channel heart sound signals can be …","https://www.mdpi.com/1099-4300/23/6/642","https://scholar.google.com/scholar?q=related:GWUu-8IY4b0J:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
16,"H Dong, X Wang, Y Li, C Sun, Y Jiao, L Zhao…","Non-destructive detection of CAD stenosis severity using ECG-PCG coupling analysis",2023,"… Signal Processing and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1746809423007619","https://scholar.google.com/scholar?cites=4585388030643176061&as_sdt=80005&sciodt=0,11&hl=en",15,"2026-08-23 16:44:03","","","",,,,,,16,5.33,2,7,3,"Abstract Background and Objective Effectively assessing the coronary stenosis degree is vital for the diagnosis of coronary artery disease (CAD). Electrocardiogram (ECG) and …","","https://scholar.google.com/scholar?q=related:fYLQkx6Soj8J:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
40,"A Pathak, P Samanta, K Mandana, G Saha","Detection of coronary artery atherosclerotic disease using novel features from synchrosqueezing transform of phonocardiogram",2020,"Biomedical Signal Processing …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1746809420302111","https://scholar.google.com/scholar?cites=15418839254571035533&as_sdt=80005&sciodt=0,11&hl=en",16,"2026-08-23 16:44:03","","","",,,,,,40,6.67,10,4,6,"Objective Atherosclerotic coronary artery disease (CAD) detection through a simple, non-invasive approach will be useful in point-of-care diagnosis. Though numerous studies have …","","https://scholar.google.com/scholar?q=related:jSuOCZy4-tUJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
4,"C Yin, J Qin, Y Shi, Y Zheng, X Guo","Detection of severe coronary artery disease based on clinical phonocardiogram and large kernel convolution interaction network",2025,"Biomedical Signal Processing and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1746809424012448","https://scholar.google.com/scholar?cites=7494074689009590753&as_sdt=80005&sciodt=0,11&hl=en",17,"2026-08-23 16:44:03","","","",,,,,,4,4.00,1,5,1,"Heart sound auscultation coupled with machine learning algorithms is a risk-free and low-cost method for coronary artery disease detection (CAD). However, current studies mainly …","","https://scholar.google.com/scholar?q=related:4aGpbjlNAGgJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
4,"Y Fang, H Leng, W Wang, D Liu","Multi-level feature encoding algorithm based on FBPSI for heart sound classification",2024,"Scientific Reports","nature.com","https://www.nature.com/articles/s41598-024-70230-y","https://scholar.google.com/scholar?cites=15799039406738727701&as_sdt=80005&sciodt=0,11&hl=en",18,"2026-08-23 16:44:03","HTML","","",,,,,,4,2.00,1,4,2,"Abstract Analysis of heart sound signals plays an essential role in preventing and diagnosing cardiac diseases. This study proposes a multi-level feature encoding algorithm …","https://www.nature.com/articles/s41598-024-70230-y","https://scholar.google.com/scholar?q=related:FWMPL6J2QdsJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
21,"H Zhang, X Wang, C Liu, Y Li, Y Liu, Y Jiao, T Liu…","Discrimination of patients with varying degrees of coronary artery stenosis by ECG and PCG signals based on entropy",2021,"Entropy","mdpi.com","https://www.mdpi.com/1099-4300/23/7/823","https://scholar.google.com/scholar?cites=14276198054395260789&as_sdt=80005&sciodt=0,11&hl=en",19,"2026-08-23 16:44:03","HTML","","",,,,,,21,4.20,3,8,5,"Coronary heart disease (CHD) is the leading cause of cardiovascular death. This study aimed to propose an effective method for mining cardiac mechano-electric coupling …","https://www.mdpi.com/1099-4300/23/7/823","https://scholar.google.com/scholar?q=related:dS9a730-H8YJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
3,"VM Shervegar","Heart sound classification technique for early CVD detection using improved wavelet time scattering and discriminant analysis classifiers",2025,"Informatics and Health","Elsevier","https://www.sciencedirect.com/science/article/pii/S2949953425000037","https://scholar.google.com/scholar?cites=18424169949184176906&as_sdt=80005&sciodt=0,11&hl=en",20,"2026-08-23 16:44:03","HTML","","",,,,,,3,3.00,3,1,1,"Objective PCG represents the acoustic replay of heart sounds from the cardiac structure. To detect and analyse the different conditions of the heart, heart sound signals are essential …","https://www.sciencedirect.com/science/article/pii/S2949953425000037","https://scholar.google.com/scholar?q=related:CrOMDvTMr_8J:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
16,"BS Larsen, S Winther, L Nissen…","Spectral analysis of heart sounds associated with coronary artery disease",2021,"Physiological …","iopscience.iop.org","https://iopscience.iop.org/article/10.1088/1361-6579/ac2fb7/meta","https://scholar.google.com/scholar?cites=3647403455330059807&as_sdt=80005&sciodt=0,11&hl=en",21,"2026-08-23 16:44:03","HTML","10.1088/1361-6579/ac2fb7","",,,,,,16,3.20,4,4,5,"Objective. The aim of this study was to find spectral differences of diagnostic interest in heart sound recordings of patients with coronary artery disease (CAD) and healthy subjects …","https://iopscience.iop.org/article/10.1088/1361-6579/ac2fb7/meta","https://scholar.google.com/scholar?q=related:HwZ7Kx4unjIJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
13,"M Fynn, S Nordholm, Y Rong","Coherence function and adaptive noise cancellation performance of an acoustic sensor system for use in detecting coronary artery disease",2022,"Sensors","mdpi.com","https://www.mdpi.com/1424-8220/22/17/6591","https://scholar.google.com/scholar?cites=10463380878119767601&as_sdt=80005&sciodt=0,11&hl=en",22,"2026-08-23 16:44:03","HTML","","",,,,,,13,3.25,4,3,4,"Adaptive noise cancellation is a useful linear technique to attenuate unwanted background noise that cannot be removed using traditional frequency-selective filters. Usually, this is due …","https://www.mdpi.com/1424-8220/22/17/6591","https://scholar.google.com/scholar?q=related:MY7xpXhlNZEJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
3,"C Yin, Y Shi, Y Zheng, X Guo","Fast Convolution Compression Network for Coronary Artery Disease Detection Using Auscultation Signal",2025,"IEEE Sensors Journal","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10937299/","https://scholar.google.com/scholar?cites=11121180268730888647&as_sdt=80005&sciodt=0,11&hl=en",23,"2026-08-23 16:44:03","","","",,,,,,3,3.00,1,4,1,"Heart sound auscultation combined with deep learning is a common method for coronary artery disease (CAD) detection. However, current studies predominantly focus on improving …","","https://scholar.google.com/scholar?q=related:x7HJKIheVpoJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
0,"AES Ahmed, MEA Ibrahim, Y Daadaa","Cardio-Dense: Diagnosis of Cardiac Abnormalities Based on Phonocardiogram Using Improved Swin Transformer Through Lightweight Dense Blocks",2026,"Diagnostics","mdpi.com","https://www.mdpi.com/2075-4418/16/10/1421","",24,"2026-08-23 16:44:03","HTML","","",,,,,,0,0.00,0,3,1,"Background: Cardiovascular diseases (CVDs) are among the top sources of mortality worldwide. To properly diagnose cardiovascular diseases, a low-cost remedy based on …","https://www.mdpi.com/2075-4418/16/10/1421","https://scholar.google.com/scholar?q=related:wT6UmH7rKhwJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
0,"T Aswani, JM Gummadi, G Sharada","CardioEnsemNet: An Optimized Ensemble Learning Framework for Accurate Coronary Artery Disease Prediction Across Multiple Datasets",2026,"International Journal of …","Springer","https://link.springer.com/content/pdf/10.1007/s44196-026-01451-4_reference.pdf","",25,"2026-08-23 16:44:03","PDF","10.1007/s44196-026-01451-4_reference","",,,,,,0,0.00,0,3,1,"One of the major causes of mortality around the world, poor diagnosis and the early stages of the disease being asymptomatic are the primary reasons for the occurrence of coronary …","https://link.springer.com/content/pdf/10.1007/s44196-026-01451-4_reference.pdf","https://scholar.google.com/scholar?q=related:LfOzzPG8heoJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
1,"S Moghani, H Marvi, Z Mohammadpoory","Enhanced heart sound analysis through hierarchical spectral basis vector extraction using deep orthogonal non-negative matrix factorization",2025,"The Journal of Supercomputing","Springer","https://link.springer.com/article/10.1007/s11227-025-07350-3","https://scholar.google.com/scholar?cites=5319016595730359867&as_sdt=80005&sciodt=0,11&hl=en",26,"2026-08-23 16:44:03","","10.1007/s11227-025-07350-3","",,,,,,1,1.00,0,3,1,"Phonocardiogram (PCG) signals contain valuable spectral features that can be levenraged to analyze heart sounds effectively. This study investigates the discriminative power of low …","","https://scholar.google.com/scholar?q=related:O2bqlmnx0EkJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
8,"Chamundeshwari, N Biradar…","Adaptive despeckling and heart disease diagnosis by echocardiogram using optimized deep learning model",2023,"Computer Methods in …","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/21681163.2022.2032361","https://scholar.google.com/scholar?cites=8360979567632049781&as_sdt=80005&sciodt=0,11&hl=en",27,"2026-08-23 16:44:03","","10.1080/21681163.2022.2032361","",,,,,,8,2.67,3,3,3,"Echocardiography is a significant diagnostic tool intended to interpret and identify different categories of heart diseases. The classification of heart condition by utilising the CAD on …","","https://scholar.google.com/scholar?q=related:deYBT54qCHQJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
0,"M Sarkar, B Ganguly, D Dey","Cross-correlation aided feature extraction for automated diagnosis of phonocardiogram signals using attention based Bi-LSTM network",2025,"Signal, Image and Video Processing","Springer","https://link.springer.com/article/10.1007/s11760-025-04942-7","",28,"2026-08-23 16:44:03","","10.1007/s11760-025-04942-7","",,,,,,0,0.00,0,3,1,"Phonocardiogram (PCG) signals are valuable non-invasive biomarkers for early cardiovascular disease (CVD) detection. Advances in digital stethoscopes and signal …","https://www.researchgate.net/profile/Biswarup-Ganguly/publication/397454399_Cross-correlation_aided_feature_extraction_for_automated_diagnosis_of_phonocardiogram_signals_using_attention_based_Bi-LSTM_network/links/69ce143c60c0371a60f55ead/Cross-correlation-aided-feature-extraction-for-automated-diagnosis-of-phonocardiogram-signals-using-attention-based-Bi-LSTM-network.pdf","https://scholar.google.com/scholar?q=related:Dsc-aTOe4OYJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
5,"VM Shervegar","Heart sound classification using wavelet scattering transform and support vector machine",2023,"Intelligent Data Analysis","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.3233/IDA-237432","https://scholar.google.com/scholar?cites=8112202830323997062&as_sdt=80005&sciodt=0,11&hl=en",29,"2026-08-23 16:44:03","","10.3233/IDA-237432","",,,,,,5,1.67,5,1,3,"OBJECTIVE: A representation of the sound recordings that are associated with the movement of the entire cardiac structure is termed the Phonocardiogram (PCG) signal. In …","","https://scholar.google.com/scholar?q=related:hllhb35VlHAJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
0,"M Marocchi, M Fynn, Y Rong","Noise-Robust Contrastive Learning with an MFCC-Conformer for Coronary Artery Disease Detection",2026,"ICASSP 2026-2026 IEEE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/11462216/","",30,"2026-08-23 16:44:03","","","",,,,,,0,0.00,0,3,1,"Cardiovascular diseases (CVD) are the leading cause of death worldwide, with coronary artery disease (CAD) comprising the largest subcategory of CVDs. Recently, there has been …","https://arxiv.org/pdf/2601.18295","https://scholar.google.com/scholar?q=related:ywSBiyuCDXwJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
2,"P Chauhan, K Paul","Detection of coronary artery disease using PCG signals for wearable devices: LSTM-based approach",2024,"2024 IEEE International Conference on E …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10880793/","https://scholar.google.com/scholar?cites=5401636039691820011&as_sdt=80005&sciodt=0,11&hl=en",31,"2026-08-23 16:44:03","","","",,,,,,2,1.00,1,2,2,"It is acknowledged that coronary artery disease (CAD) is the most common type of heart disease. Continuous monitoring to identify the onset of CAD, even before symptoms are …","","https://scholar.google.com/scholar?q=related:61vH51t39koJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
0,"H Li, Y Zhang, G Ren, Y Tian, Y Chai…","Extraction of Acoustic Features via Empirical Wavelet Transform to Determine Stenosis Degree of the Left Anterior Descending Artery Based on the Diastolic Heart …",2026,"Annals of Noninvasive …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/anec.70195","",32,"2026-08-23 16:44:03","","10.1111/anec.70195","",,,,,,0,0.00,0,6,1,"Objectives This study aimed to develop a method for extracting acoustic features to assess left anterior descending artery (LAD) stenosis severity. Methods Heart sound data were …","https://onlinelibrary.wiley.com/doi/pdf/10.1111/anec.70195","https://scholar.google.com/scholar?q=related:c2vzzq-0ZtgJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
2,"J Li, W Zhang","Heart Sound Classification based on Discriminative Dictionary Learning and Support Vector Machine with Multiple Kernel Learning",2024,"Proceedings of the 2024 4th International Conference …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3690407.3690477","https://scholar.google.com/scholar?cites=15483399556669204916&as_sdt=80005&sciodt=0,11&hl=en",33,"2026-08-23 16:44:03","","10.1145/3690407.3690477","",,,,,,2,1.00,1,2,2,"Heart sound classification is critical for the early detection of cardiac diseases, enabling timely medical interventions. This study introduces a novel approach that combines …","https://dl.acm.org/doi/full/10.1145/3690407.3690477","https://scholar.google.com/scholar?q=related:tGm1utwV4NYJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
2,"S Karimullah, F Shaik, DV Vardhan…","Blockchain-enhanced convolutional neural networks for efficient detection of cardiovascular abnormalities",2024,"… and Blockchain in …","api.taylorfrancis.com","https://api.taylorfrancis.com/content/chapters/edit/download?identifierName=doi&identifierValue=10.1201/9781003459347-19&type=chapterpdf","https://scholar.google.com/scholar?cites=3577740622275095265&as_sdt=80005&sciodt=0,11&hl=en",34,"2026-08-23 16:44:03","","","",,,,,,2,1.00,1,4,2,"This chapter proposes a new strategy to addressing the global burden of cardiovascular diseases (CVDs) by early and precise diagnosis, with the potential for improved patient …","","https://scholar.google.com/scholar?q=related:4Sox6SOwpjEJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
3,"C Venkatesh, M Lavanya, P Naga Swetha…","A neural network-based cardiovascular disease detection using ecg signals",2023,"… on Communications and …","Springer","https://link.springer.com/chapter/10.1007/978-981-19-8086-2_28","https://scholar.google.com/scholar?cites=8012938528510577464&as_sdt=80005&sciodt=0,11&hl=en",35,"2026-08-23 16:44:03","","10.1007/978-981-19-8086-2_28","",,,,,,3,1.00,1,4,3,"Heart disease is also known as cardiovascular disease (CVD). It is a type of illness that affects the heart and blood vessels (veins and arteries). Cardiovascular disease (CVD) is the …","","https://scholar.google.com/scholar?q=related:OAvqJiOtM28J:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
0,"M Wang, X Wang, P Cong, L Li","Psychological Stress Classification Based on Coupled Analysis of ECG and EEG Signals",2025,"2025 11th International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/11345835/","",36,"2026-08-23 16:44:03","","","",,,,,,0,0.00,0,4,1,"Psychological stress detection methods based on objective physiological signals offer distinct advantages. The bidirectional coupling relationship between the heart and brain has …","","https://scholar.google.com/scholar?q=related:Ouv2PilGndIJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
0,"A Maity, S Sinha, M Fynn, M Marocchi…","Multistage Fusion Framework for Coronary Artery Disease Detection from Multichannel Phonocardiogram",2025,"… Conference on Pattern …","Springer","https://link.springer.com/chapter/10.1007/978-3-032-18480-1_17","",37,"2026-08-23 16:44:03","","10.1007/978-3-032-18480-1_17","",,,,,,0,0.00,0,5,1,"Coronary artery disease (CAD) remains one of the leading causes of mortality worldwide. Phonocardiogram (PCG) signals offer a non-invasive, affordable, and accessible means for …","https://ddfe.curtin.edu.au/yurong/PReMI.pdf","https://scholar.google.com/scholar?q=related:Er56hOt3oLAJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
4,"AM Ali, AH Hafez, KI Elkhodary, M El-Morsi","A CFD-FFT approach to hemoacoustics that enables degree of stenosis prediction from stethoscopic signals",2023,"Heliyon","cell.com","https://www.cell.com/heliyon/fulltext/S2405-8440(23)04851-X","https://scholar.google.com/scholar?cites=7518351922116557966&as_sdt=80005&sciodt=0,11&hl=en",38,"2026-08-23 16:44:03","HTML","","",,,,,,4,1.33,1,4,3,"In this paper, we identify a new (acoustic) frequency-stenosis relation whose frequencies lie within the recommended auscultation threshold of stethoscopy (< 120 Hz). We show that this …","https://www.cell.com/heliyon/fulltext/S2405-8440(23)04851-X","https://scholar.google.com/scholar?q=related:jvwhPj2NVmgJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
